Area_Name,Postal_code,Lat,Lon
Wazir Umarzai,28041,30.8736,67.1583
Banda Sheri Khel,28021,32.9308,70.9311
Koti Sadat,28031,32.9931,70.6653
Pak Ismail Khel,28031,32.9931,70.6653
Dhandi Killa,28021,32.9308,70.9311
Hayat Khel,28101,32.9658,70.6486
Shah Jahan Shah,28101,32.9658,70.6486
Matora,28101,32.9658,70.6486
Khawaja Mad Mandan,28101,32.9658,70.6486
Kala Khel Masti Khan,28101,32.9658,70.6486
Jhandu Khel,28101,32.9658,70.6486
Ismail Mama Khel,28101,32.9658,70.6486
Ismail Khel,28101,32.9658,70.6486
Mandi Sheikh Amir,28101,32.9658,70.6486
Asperka Wazir,28101,32.9658,70.6486
Hussain Abad,28101,32.9658,70.6486
Fatima Khel,28101,32.9658,70.6486
Haved Gate,28101,32.9658,70.6486
Phori Bazar,28101,32.9658,70.6486
Bezan Khel,28101,32.9658,70.6486
Adami Nawaz Shah,28101,32.9658,70.6486
Darul Aloom Muhammadia Matora,28101,32.9658,70.6486
Tittar Kehl,28101,32.9658,70.6486
Fazal Shah Mita Khel,28101,32.9658,70.6486
Aqlim Khan Killa,28101,32.9658,70.6486
Tajwee-Ul-Quran,28101,32.9658,70.6486
Syed Tughal Khel,28101,32.9658,70.6486
Sabu Khel Khattak,28101,32.9658,70.6486
Fiaz Talab Abbas Mandan,28101,32.9658,70.6486
Taji Khel,28101,32.9658,70.6486
Masha Mansoor,28101,32.9658,70.6486
Shakrullah Beri Khel,28101,32.9658,70.6486
Shadev,28101,32.9658,70.6486
Pipal Bazar,28150,33.0322,70.5353
Hassan Khel Isaki,28111,32.9833,70.6328
Bazar Ahmad Khan,28110,32.9833,70.6328
Kotka Malik Ayaz,28151,33.0322,70.5353
Mama Khel Banochi,28101,32.9658,70.6486
Haved,28101,32.9658,70.6486
Mamesh Khel,28140,32.6421,70.537
Kurram Garhi,28151,33.0322,70.5353
Masti Khel,28130,32.605,70.5242
Surangi Adda,28141,32.6421,70.537
Mir Alam Daud Shah,28151,33.0322,70.5353
Shahbaz Azmat Khel,28120,32.9575,70.6742
Mir Ali,28170,30.9753,67.8708
Shewa,28181,33.1797,70.39
Spinwam,28181,33.1797,70.39
Thandy,28181,33.1797,70.39
Matashi Khushali,28181,33.1797,70.39
Dosali,28191,32.9835,70.1254
Boya,28210,32.9608,69.9181
Cadet College Razmak,28260,32.8251,69.8761
Mir Ali Adda,28180,33.1797,70.39
Miran Shah,28190,30.85,72.9
Adda Mir Abbas,28300,32.5362,70.8574
Khajori,28181,33.1797,70.39
Habib Noor Kot,28271,32.6894,69.8342
Data Khel,28200,32.8251,69.8761
Idak,28191,32.9835,70.1254
Darpa Khel,28191,32.9835,70.1254
Ghori Wala,28330,32.891,70.741
Distt. Court Post Office L/Marwat,28250,32.8251,69.8761
Land Jan Bahadar,28311,32.8906,70.6369
Shamshi Khel,28331,32.9228,70.7467
Khojari Khas,28311,32.8906,70.6369
Sarai Miran Shah,28200,32.8251,69.8761
Kakki,28320,30.3667,72.3
Landkhojari,28321,30.3667,72.3
Kotka Gul Khan,28301,32.5362,70.8574
Sarai Naurang,28350,32.8261,70.7819
Almarkaz Islami Sadat,28331,32.9228,70.7467
Nar Najeeb,28351,32.8342,70.7144
Takht Khel,28351,32.8342,70.7144
Nar Jafar Khan,28331,32.9228,70.7467
Nar Muzaffar Khan,28340,32.5362,70.8574
Multani Landi Dak,28321,30.3667,72.3
Nar Shukrullah,28351,32.8342,70.7144
Amin Mughal Khel,28331,32.9228,70.7467
Hafiz Khel,28331,32.9228,70.7467
Kotka Muhammad Surrana,28351,32.8342,70.7144
Bangi Khan Mughal,28331,32.9228,70.7467
Sarai Gambila,28370,32.6928,70.7828
Mir Madni Multani,28351,32.8342,70.7144
Baz Killa,28351,32.8342,70.7144
Taja Zai,28360,32.5362,70.8574
Abbasa,28411,32.7914,71.0558
Gandi Khan Khel,28371,32.7058,70.7556
Passani,28371,32.7058,70.7556
Nar Azad,28371,32.7058,70.7556
Nar Mohammad Ayaz,28351,32.8342,70.7144
Wanda Khawas,28371,32.7058,70.7556
Tajori,28380,32.3108,70.4969
Wanda Mash,28411,32.7914,71.0558
Kotka Gidar,28371,32.7058,70.7556
Wanda Mir Salam,28411,32.7914,71.0558
Land Muhammad Khel,28211,32.9608,69.9181
Razmak,28270,32.6894,69.8342
Bharat,28310,32.8906,70.6369
Lakki Marwat,28420,32.6075,70.9125
Abdul Khel,28421,32.5036,70.919
Kachi Kamar,28421,32.5036,70.919
Jhang Khel,28421,32.5036,70.919
Nawar Khel,28421,32.5036,70.919
Kot Kashmir,28371,32.7058,70.7556
Lande Wah,28410,32.7914,71.0558
Nouroz Bhittani,28371,32.7058,70.7556
Wanda Shab Khel,28411,32.7914,71.0558
Mela Shab Khel,28421,32.5036,70.919
Chouki Jand,28421,32.5036,70.919
Land Ahmad Khel,28421,32.5036,70.919
Wanda Amir,28421,32.5036,70.919
Ahmed Khel,28421,32.5036,70.919
Lakki R.Station,28421,32.5036,70.919
Wanda Mughal Khel,28421,32.5036,70.919
Ghazni Khel,28450,32.5583,70.7406
Mela Mandra Khel,28441,32.5133,70.8617
Abba Khel,28440,32.5661,70.8289
Dalo Khel,28441,32.5133,70.8617
Begu Khel,28430,32.5303,70.9583
Wanda Langar Khel,28421,32.5036,70.919
Thandar Wala,28421,32.5036,70.919
Zargi Khel,28441,32.5133,70.8617
Haqdad Abad,28421,32.5036,70.919
Dobak Mandra Khel,28421,32.5036,70.919
Jabu Khel Edbo,28451,32.5583,70.7406
Kheru Khel Pacca,28460,32.5581,70.9034
Langer Khel Edbo,28451,32.5583,70.7406
Khawaja Khel Edbo,28451,32.5583,70.7406
Dara Pezu,28470,32.5581,70.9034
Ghazi Khel Edbo,28451,32.5583,70.7406
Yasin Zai,29001,32.2439,70.8817
Sheri Khel Edbo,28451,32.5583,70.7406
Katta Khel,29011,31.4489,70.7867
Rahim Bazar,29050,31.8439599,70.9016664
Kaka Khel Edbo,28451,32.5583,70.7406
Wanda Jugi,28471,32.5581,70.9034
Shah Hassan Khel,29011,31.4489,70.7867
Wanda Gandir,29011,31.4489,70.7867
Wanda Kali,28471,32.5581,70.9034
Paniala,29000,32.2439,70.8817
Wanda Khan Mohd,29010,31.4489,70.7867
Chota Bazar,29050,31.8439599,70.9016664
Yarik,29020,32.1036,70.7889
Kuti Kehl,29011,31.4489,70.7867
District Court,29050,31.8439599,70.9016664
Dvisional Headquarters,29050,31.8439599,70.9016664
Jhok Mohana,29051,31.9225,70.915
Dera Ismail Khan G.P.O.,29050,31.8439599,70.9016664
Hathala,29051,31.9225,70.915
Tijarat Ganj,29050,31.8439599,70.9016664
Dera Ismail Khan City,29050,31.8439599,70.9016664
Wapda Academy,29050,31.8439599,70.9016664
Shah Alamabad,29050,31.8439599,70.9016664
Thatta Baluchan,29051,31.9225,70.915
Garah Mohabbat,29051,31.9225,70.915
M.O.D.C.,29050,31.8439599,70.9016664
Dera Ismail Khan N.P.O.,29050,31.8439599,70.9016664
Saggu,29051,31.9225,70.915
Bazar Kalan,29050,31.8439599,70.9016664
Hassa,29051,31.9225,70.915
Malana,29051,31.9225,70.915
Nawaz Abad,29051,31.9225,70.915
Shero Kohna,29051,31.9225,70.915
Jatta,29051,31.9225,70.915
Besti Ustarana,29051,31.9225,70.915
Budh,29051,31.9225,70.915
Daraban Khurd,29051,31.9225,70.915
Pota,29051,31.9225,70.915
Tareen Abad,29051,31.9225,70.915
Chahikan,29051,31.9225,70.915
Giloti,29051,31.9225,70.915
Wandha Mochian Wala,29051,31.9225,70.915
Haji Mora,29084,31.4489,70.7867
Kohthi,29051,31.9225,70.915
Saeedabad,29070,34.1383,71.6069
Bahaderi,29051,31.9225,70.915
Polytechnical Institute,29090,31.4489,70.7867
Shor Kot,29051,31.9225,70.915
Mula Isa,29051,31.9225,70.915
Kot Isa Khan,29051,31.9225,70.915
Tribal Textile Mills,29110,30.9949,72.1094
Govt-Training School,29051,31.9225,70.915
Muryali,29080,31.4489,70.7867
Din Pur,29100,32.5833,74.1167
Zafar Abad Colony,29111,30.9949,72.1094
Agricultural Research Station,29120,30.9949,72.1094
Kachi Paind Khan,29130,30.9949,72.1094
Bilot,29170,32.2556,71.1614
Kiri Khaisor,29180,30.9949,72.1094
Jara,29211,32.2648,72.3213
Kambo Sharif,29161,29.9458,70.9
Saddar Bazar,29140,30.7833,74.2667
Katch,29161,29.9458,70.9
Kath Garh,29161,29.9458,70.9
Band Korai,29161,29.9458,70.9
Bagwani Shumali,29161,29.9458,70.9
Mandhara,29200,31.4599,71.2334
Paharpur,29160,29.9458,70.9
Wanda Madat,29161,29.9458,70.9
Jabbar Wala,29201,31.4599,71.2334
Wapda C.R.B.C.Staff Colony,29190,30.9949,72.1094
Kot Jai,29210,32.1667,71.1
Mandhra Saidan,29201,31.4599,71.2334
Rajan Pur,29211,32.2648,72.3213
Fazal Abad,29201,31.4599,71.2334
Dhaki,29211,32.2648,72.3213
Paroa,29230,31.5569,70.7589
Hazara,29231,28.9389,70.8042
Gandi Ashiq,29311,31.7842,70.5061
Gomal University New Campus,29220,30.3417,69.2389
Khanu Khel,29211,32.2648,72.3213
Fateh,29221,30.3417,69.2389
Kot Isa Khan,29311,31.7842,70.5061
Kotla Lodhian,29211,32.2648,72.3213
Mahra,29231,28.9389,70.8042
Daraban,29310,32.1975,70.7108
Kohi Bahara,29250,31.4599,71.2334
Aminabad,29231,28.9389,70.8042
Musazai,29311,31.7842,70.5061
Gara Haji Isa Khan,29311,31.7842,70.5061
Gandi Umar Khan,29311,31.7842,70.5061
Ramak S.O.,29320,32.0145,70.5407
Miran,29231,28.9389,70.8042
Gandi Isab Khan,29311,31.7842,70.5061
Kiri Shawozai,29321,32.0145,70.5407
Landi Matawar,29341,31.6017,70.0956
Tijiri,29341,31.6017,70.0956
Sheikh Mela,29341,31.6017,70.0956
Darazinda,29340,31.6017,70.0956
Choudhwan,29330,32.0145,70.5407
Darazinda City,29341,31.6017,70.0956
China,29341,31.6017,70.0956
Raghasar,29341,31.6017,70.0956
Kulachi,29350,31.9286,70.4592
Loono,29351,31.8814,70.5753
Nawan Tezha Rogha,29341,31.6017,70.0956
Kot Attal Sharif,29351,31.8814,70.5753
Takwara,29380,32.1442,70.6272
An-Gheza,29341,31.6017,70.0956
Halim Abad,29401,33.2144,70.8578
Kiri Behlol Khel,29351,31.8814,70.5753
Sheikh Utar,29401,33.2144,70.8578
Sobati Kuch,29401,33.2144,70.8578
Kiri Janaki,29401,33.2144,70.8578
Ranwal,29401,33.2144,70.8578
Garah Baluch,29401,33.2144,70.8578
Amakhel,29401,33.2144,70.8578
Shah Alam,29401,33.2144,70.8578
Kiri Haider,29401,33.2144,70.8578
Dabara,29401,33.2144,70.8578
Garah Budha,29401,33.2144,70.8578
Gomal Bazar,29410,32.1749,70.1081
Bazai,29401,33.2144,70.8578
Kiri Tator,29401,33.2144,70.8578
Daraki,29401,33.2144,70.8578
Rohri,29360,27.6833,68.9
Tank G.P.O,29400,32.0935,70.1031
Maddi,29351,31.8814,70.5753
Chashion Kuch,29401,33.2144,70.8578
Kiri Marwati,29401,33.2144,70.8578
Kot Nawaz,29401,33.2144,70.8578
Gul Imam,29420,32.2589,70.5317
Tijori,29421,32.2589,70.5317
Umer Khel Gharbi,29441,33.1186,70.1411
Umer Adda,29401,33.2144,70.8578
Pai,29430,32.3556,70.5564
Kand Killa,29441,33.1186,70.1411
Umer Khel,29441,33.1186,70.1411
Mullazai,29440,32.4119,70.4653
Ping,29441,33.1186,70.1411
Kiri Wadati,29441,33.1186,70.1411
Mani Khel,29441,33.1186,70.1411
Pir Tangi,29461,32.4,70.25
Shooza,29461,32.4,70.25
Daulat Koruna,29441,33.1186,70.1411
Jandola,29470,32.3353,70.1192
Babar Mulla Khel,29441,33.1186,70.1411
Hassan Khel Koroona,29441,33.1186,70.1411
Girni,29461,32.4,70.25
Manzai,29460,32.2522,70.2453
Khir Gi,29461,32.4,70.25
Kotka Muhammad Baig,29461,32.4,70.25
Chalarai,29471,32.3353,70.1192
Meziwam,29471,32.3353,70.1192
Shakai,29471,32.3353,70.1192
Alam Abad,29471,32.3353,70.1192
Moosar Khel Abad,29471,32.3353,70.1192
Sararogha,29480,32.1749,70.1081
Karama Bobai,29471,32.3353,70.1192
Wari Khawa,29471,32.3353,70.1192
Ladha,29490,32.575,73.9306
Saraghar Haibat Khel,29471,32.3353,70.1192
Faqir Mela Kheecha,29471,32.3353,70.1192
Spin Kai Raghazi,29471,32.3353,70.1192
Siplatoi,29500,32.4898,71.1235
Momi Karama,29491,32.5044,69.8378
Kot Kai,29471,32.3353,70.1192
Karama,29491,32.5044,69.8378
Kot Jamal,29511,30.8361,69.0972
Spin Kamar,29491,32.5044,69.8378
Kani Guram,29491,32.5044,69.8378
Sargana Dani Khel,29511,30.8361,69.0972
Bhakkar Mandi Nt,30000,31.5675859,71.0502569
Nano,29511,30.8361,69.0972
Barwand Raham Kot,29511,30.8361,69.0972
Bhakkar G.P.O.,30000,31.5675859,71.0502569
Kiri Kot,29541,34.3597,73.05
Sinatiha,29531,32.3853,69.6739
Wana,29540,32.2933557,69.5488968
Tanai,29520,32.2094,69.6783
Shakai,29531,32.3853,69.6739
Bhakkar Npont,30000,31.5675859,71.0502569
Bhakkar City Nt,30000,31.5675859,71.0502569
Oss Pass,29511,30.8361,69.0972
Azam Warsak,29541,34.3597,73.05
Barwand Zahoor Kot,29511,30.8361,69.0972
Shahoor,29511,30.8361,69.0972
Sarwakai,29510,30.8361,69.0972
Tiarza,29530,32.3853,69.6739
Dog,29541,34.3597,73.05
Dajal,30001,31.3519869,71.68387
Shahani,30001,31.3519869,71.68387
Sial,30001,31.3519869,71.68387
Chhina,30001,31.3519869,71.68387
Razai Shah,30001,31.3519869,71.68387
Haider Abad,30001,31.3519869,71.68387
Alam Abad,30001,31.3519869,71.68387
Chak 57 58 Ml,30001,31.3519869,71.68387
Chak 43 T.D.A,30001,31.3519869,71.68387
Khan Sar,30001,31.3519869,71.68387
Chak 186 T.D.A.,30001,31.3519869,71.68387
Islamabad,30001,31.3519869,71.68387
Chak 183 T.D.A.,30001,31.3519869,71.68387
Kenari,30001,31.3519869,71.68387
Bakkar Bazar,30001,31.3519869,71.68387
Chak 41 T.D.A.,30001,31.3519869,71.68387
Godela,30001,31.3519869,71.68387
Chupsandi,30001,31.3519869,71.68387
Basti Daya Murad,30001,31.3519869,71.68387
Sarai Mohajir,30001,31.3519869,71.68387
Chak 36 T.D.A.,30001,31.3519869,71.68387
Behal,30040,31.4167,71.0167
Karari Kot,30001,31.3519869,71.68387
Basti Mian Punja,30001,31.3519869,71.68387
Chak 55 T.D.A.,30041,31.4833,71.0333
Notak,30041,31.4833,71.0333
Chak 63 T.D.A.,30051,32.0143,71.7885
Bangla Firdaus,30041,31.4833,71.0333
Dhandla (Basti Bakhtawar),30041,31.4833,71.0333
Chak 79 M.L.,30041,31.4833,71.0333
Chak 73 T.D.A.,30051,32.0143,71.7885
Yousaf Shah,30041,31.4833,71.0333
Chak 53 T.D.A.,30051,32.0143,71.7885
Chak 67 Ml,30052,32.0143,71.7885
Chak 47/T.D.A.,30050,32.0143,71.7885
Chak 69 Ml,30053,32.0143,71.7885
Chak 61 T.D.A.,30051,32.0143,71.7885
Chak 62-64 Ml,30053,32.0143,71.7885
Chak 215 T.D.A.,30053,32.0143,71.7885
Chak 72 Ml,30053,32.0143,71.7885
Khan Pur,30051,32.0143,71.7885
Chak 71 Ml,30053,32.0143,71.7885
Daggar Kotli,30053,32.0143,71.7885
Chak 70 Ml,30053,32.0143,71.7885
Kotla Jam,30101,31.7,71.0833
Chak 60-61 Ml,30053,32.0143,71.7885
Mankera,30060,31.3833,71.4333
Karlo,30061,31.425,71.7083
Dhingana,30061,31.425,71.7083
Kisanwala,30061,31.425,71.7083
Littan,30061,31.425,71.7083
Kohawer Kala,30101,31.7,71.0833
Darya Khan R.S.,30100,29.9201,69.6063
Hussain Shah,30101,31.7,71.0833
Chak 54/Ml,30101,31.7,71.0833
Amir Abad,30101,31.7,71.0833
Murshad Abad,30111,31.7944,71.6278
Dullewala,30110,31.8333,71.4333
Adda Barkat Wala,30101,31.7,71.0833
Jhamat Shumali,30111,31.7944,71.6278
Darya Khan Bazar,30101,31.7,71.0833
Joyian Wala,30111,31.7944,71.6278
Kapahi,30111,31.7944,71.6278
Koroobamb,30111,31.7944,71.6278
Goher Wala,30111,31.7944,71.6278
Jhok Qalander Bux,30131,31.794,70.9336
Chak 9 T.D.A,30131,31.794,70.9336
Chiragh Kal Wal,30131,31.794,70.9336
Basti Mian Roshan,30131,31.794,70.9336
Chapsandi,30131,31.794,70.9336
Maible,30131,31.794,70.9336
Khasoor,30141,32.5394,71.3524
Kallur Kot,30140,32.1564,71.2594
Tibbanainan Wala,30130,31.794,70.9336
Panjgiran,30141,32.5394,71.3524
Ghulaman,30141,32.5394,71.3524
Umerwali,30141,32.5394,71.3524
Hafiz Abad,30141,32.5394,71.3524
Rapri,30141,32.5394,71.3524
Chak 33 M.L.,30141,32.5394,71.3524
Saeed Wala,30141,32.5394,71.3524
Zambey Wala,30141,32.5394,71.3524
Rodi,30141,32.5394,71.3524
Daily Namdar,30141,32.5394,71.3524
Dhudhian Wala,30141,32.5394,71.3524
Mulana Dager,30141,32.5394,71.3524
Common Wealth Form,30141,32.5394,71.3524
Tibba Meharban Shah,30141,32.5394,71.3524
Fazil,30141,32.5394,71.3524
Haitoo,30141,32.5394,71.3524
Shahian Wala,30151,30.6667,68.8611
Sasgoo Shumali,30141,32.5394,71.3524
Chak 55 D.B.,30151,30.6667,68.8611
Chak 32 M.L.,30141,32.5394,71.3524
Chak 56 D.B.,30151,30.6667,68.8611
Abbasian Wala,30141,32.5394,71.3524
Chak 35.36 M.L,30151,30.6667,68.8611
Jandan Wala,30150,30.6667,68.8611
Chak 75 A Tda,31001,31.3006,71.8045
Chak 61 D.B.,30151,30.6667,68.8611
Shahidan,30151,30.6667,68.8611
Ali Khel C.C.,30151,30.6667,68.8611
Chak 47 D.B.,30151,30.6667,68.8611
Chak 94 Ml,31001,31.3006,71.8045
Chak 90/Ml,31000,31.3006,71.8045
Chak 93 Ml,31001,31.3006,71.8045
Qazi Abad,31051,31.3006,71.8045
Chak 219 Tda,31001,31.3006,71.8045
Karor,31100,31.2167,70.95
Chak 239 Tda,31051,31.3006,71.8045
Fateh Pur,31050,31.3006,71.8045
Chak 306 Tda,31051,31.3006,71.8045
Din Pur,31101,31.8,71.8333
Chak 217 Tda,31001,31.3006,71.8045
Chak 77 Tda,31001,31.3006,71.8045
Taja Shumali,31051,31.3006,71.8045
Chak 317 Tda,31051,31.3006,71.8045
Layyah Mandi N.P.O.,31100,31.2167,70.95
Chak 92 Ml,31001,31.3006,71.8045
Layyah Mandi,31100,31.2167,70.95
Chak 86 Ml,31001,31.3006,71.8045
Chak 236 Tda,31051,31.3006,71.8045
Chak 241 Tda,31051,31.3006,71.8045
Tibbi Khurd,31101,31.8,71.8333
Tibbi Kalan,31101,31.8,71.8333
Jharkal,31101,31.8,71.8333
Nehri Colony,31101,31.8,71.8333
Chak 99 Ml,31101,31.8,71.8333
Karor R.S.,31101,31.8,71.8333
Sargani,31101,31.8,71.8333
Marah Wali,31101,31.8,71.8333
Laskani Wala,31101,31.8,71.8333
Chak 87 Tda,31101,31.8,71.8333
Chak 103 Ml,31101,31.8,71.8333
Chak 94 Tda,31101,31.8,71.8333
Chak 84 Tda,31101,31.8,71.8333
Chak 99 Tda,31101,31.8,71.8333
Hassan Abad Thal,31101,31.8,71.8333
Chak 98 Ml,31101,31.8,71.8333
Chak 82 Tda,31101,31.8,71.8333
Chak 89 Tda,31101,31.8,71.8333
Bagh Wala,31101,31.8,71.8333
Chak 111 Ml,31101,31.8,71.8333
Chak 100 Ml,31101,31.8,71.8333
Karor N.P.O.,31110,31.4926,72.215
Chak 111 Tda,31151,31.4926,72.215
Rana Nagar,31151,31.4926,72.215
Layyah G.P.O.,31200,30.7941825,70.9391045
Chak 136 Tda,31201,31.0,70.95
Basti Sabani,31151,31.4926,72.215
Rajan Shah,31151,31.4926,72.215
Kotla Qureshi,31201,31.0,70.95
Kotla Haji Shah,31201,31.0,70.95
Shah Pur,31150,31.4926,72.215
Chak 110 Tda,31151,31.4926,72.215
Chak 103 Tda,31151,31.4926,72.215
Nurey Wala,31151,31.4926,72.215
Sanjh Isra,31151,31.4926,72.215
Chak 271 Tda,31201,31.0,70.95
Chak 150 Tda,31201,31.0,70.95
Leiah Bazar,31201,31.0,70.95
Sumera Nashaib,31201,31.0,70.95
Chak 273 Tda,31201,31.0,70.95
Chak No.124 Tda,31201,31.0,70.95
Layyah Sugar Mills,31300,30.8667,71.0833
Chak 152 Tda,31351,30.8667,71.0833
Chak 388 Tda,31351,30.8667,71.0833
Chak 275 Tda,31401,31.3006,71.8045
Ladhana,31350,30.8667,71.0833
Chowk Azam,31450,30.9799734,71.211857
Chak 463-A Tda,31451,31.3006,71.8045
Chak 283 Tda,31401,31.3006,71.8045
Mianwala Jadid,31401,31.3006,71.8045
Chak 464 Tda,31451,31.3006,71.8045
Chak 287 Tda,31401,31.3006,71.8045
Chak 270 Tda Edso,31250,31.0,70.95
Chak 349 Tda,31451,31.3006,71.8045
Chak 399 Tda,31451,31.3006,71.8045
Chak 332 Tda,31451,31.3006,71.8045
Chak 315 Tda,31451,31.3006,71.8045
Chak 319 Tda,31451,31.3006,71.8045
Chak 471 Tda,31451,31.3006,71.8045
Chak 279 Tda,31400,31.3006,71.8045
Chak 366 Tda,31451,31.3006,71.8045
Head Mast Ali,31451,31.3006,71.8045
Nawan Kot,31501,31.3006,71.8045
Choubara,31500,31.3006,71.8045
Dhori Adda,31451,31.3006,71.8045
Chak 432 Tda,31451,31.3006,71.8045
Rakh Khairy Wala,31501,31.3006,71.8045
Dera Ch.Bashirwaraich,31501,31.3006,71.8045
Chak 325 Tda,31451,31.3006,71.8045
Chak 407/Tda,31501,31.3006,71.8045
Latra,32000,30.5120645,70.7944871
Kot Sultan,31650,30.767003,70.9331759
Pahar Pur Thal,31651,30.8833,70.9167
Khokhar Abad,31651,30.8833,70.9167
Tarkoo Adda,31501,31.3006,71.8045
Jaman Shah,31600,30.8833,70.9167
Bait Dabli,31651,30.8833,70.9167
Jaidal Thal,31651,30.8833,70.9167
Khokhar Wala,31601,30.8833,70.9167
Chak 162 Tda,31601,30.8833,70.9167
Chak 479 Tda,31501,31.3006,71.8045
Daulat Wala,32011,29.7222,70.5917
Mithi Wali,32011,29.7222,70.5917
Jhangra,32011,29.7222,70.5917
Jakhariman,32001,29.8186,70.7336
Haji Kamand,32001,29.8186,70.7336
Vehoa,32010,31.1328,70.5128
Retra,32040,30.9333,70.7
Jindu Khan Mirani,32031,31.0222,70.6861
Tibbi Qaisrani,32030,31.0,70.6833
Lakhani,32011,29.7222,70.5917
Triman,32011,29.7222,70.5917
Nutkani,32020,31.1167,70.7
Basti Azeem,32021,33.3337,71.7018
Kath Garh,32021,33.3337,71.7018
Kotani,32011,29.7222,70.5917
Kohar,32011,29.7222,70.5917
Litri Janubi,32031,31.0222,70.6861
Jatwala,32041,30.8653,70.6806
Fateh Khan,32021,33.3337,71.7018
Hairo Sharqi,32101,30.65,70.6667
Nari,32050,29.6681,72.2903
Taunsa Sharif,32100,30.6736,70.6813
Mangrotha,32120,30.7167,70.5833
Bohar,32101,30.65,70.6667
Babi,32021,33.3337,71.7018
Bindi,32101,30.65,70.6667
Fazla Katch,32131,30.7667,70.55
Nakwal Kalan,32101,30.65,70.6667
Mundrani,32121,30.6833,70.55
Berthi,32101,30.65,70.6667
Kheya Ban-I-Sarwar(D),32131,30.7667,70.55
Basti Buzdar,32131,30.7667,70.55
Bughlani,32141,30.6333,70.5833
Shadan Lund,32150,30.4703,70.7292
Qaziwali,32101,30.65,70.6667
Phugla,32131,30.7667,70.55
Taksher,32131,30.7667,70.55
Jhoke Bodoo,32131,30.7667,70.55
Kot Qaisrani,32130,30.8,70.55
Sokar,32140,30.65,70.6
Ghuman,32151,30.45,70.7167
Churh Atta Pachad,32151,30.45,70.7167
Dera Ghazi Khan N.P.O.(Nd),32200,30.1310135,70.7646299
Dera Ghazi Khan G.P.O.,32200,30.1310135,70.7646299
Shah Sadar Din,32201,30.078228,70.6487786
Dera Ghazi Khan City(Nd),32200,30.1310135,70.7646299
Jhoke Uttra,32200,30.1310135,70.7646299
Kala,32160,32.3111,74.3847
Grain Market(Nd),32200,30.1310135,70.7646299
Khaki,32201,30.078228,70.6487786
Samina,32201,30.078228,70.6487786
Wadoor,32201,30.078228,70.6487786
Jalbani(Nd),32200,30.1310135,70.7646299
Pir Adil,32201,30.078228,70.6487786
Batil,32201,30.078228,70.6487786
Paigan,32201,30.078228,70.6487786
Mauza Dagar Chit,32201,30.078228,70.6487786
Dalana,32201,30.078228,70.6487786
Lohar Wala,32201,30.078228,70.6487786
Chowk Churhatta,32201,30.078228,70.6487786
Kot Haibat,32201,30.078228,70.6487786
Chabri Bala,32201,30.078228,70.6487786
Bastti Malkani,32201,30.078228,70.6487786
Basti Khowar,32201,30.078228,70.6487786
Baghal Chur,32201,30.078228,70.6487786
Gadai,32201,30.078228,70.6487786
Kharar Buzdar,32201,30.078228,70.6487786
Jamna Khan Chandia,32201,30.078228,70.6487786
Industrial Area,32201,30.078228,70.6487786
Basti Johan Khan,32201,30.078228,70.6487786
Yaroo Edso Ahmadani(D),32201,30.078228,70.6487786
Pakha Shah Nawaz,32201,30.078228,70.6487786
D.G.Khan Cement Factory,32250,29.6618,70.1121
Drahma,32201,30.078228,70.6487786
Bawata,32321,30.0997,70.6623
Board O F Intermediate & Scnd.Education,32260,29.6618,70.1121
Sakhi Sarwar,32300,29.9833,70.3
Air Port,32201,30.078228,70.6487786
Basti Rehman,32201,30.078228,70.6487786
Fort Munroo,32320,30.0997,70.6623
Hazara,32331,29.15,71.15
Ali Wala,32331,29.15,71.15
Ghausabad,32330,28.1,68.2833
Dakhast Jamal Khan,32381,29.6417,70.5056
Hassan Abad,32381,29.6417,70.5056
Kot Chutta,32350,29.8869,70.6503
Kotla Jam Ahmed,32351,29.8869,70.6503
Noor Wala,32351,29.8869,70.6503
Basti Khosa,32381,29.6417,70.5056
Noor Pur,32331,29.15,71.15
Choti,32380,29.85,70.4833
Basti Aslam Khan,32381,29.6417,70.5056
Bando Wani,32381,29.6417,70.5056
Thatta Gabolan,32381,29.6417,70.5056
Mana,32400,30.4717,67.7106
Nawan Janubi,32381,29.6417,70.5056
Basti Fauja,32401,29.7804,70.6325
Basti Talpur,32381,29.6417,70.5056
Choti Bala,32381,29.6417,70.5056
Mamori,32381,29.6417,70.5056
Jam Pur,33000,29.6477169,70.5909243
Ara Jafar,32401,29.7804,70.6325
Notakmehmeed,32401,29.7804,70.6325
Shero Jadeed,32401,29.7804,70.6325
Khan Pur Janubi,32401,29.7804,70.6325
Basti China,32401,29.7804,70.6325
Basti Shah Ali,32401,29.7804,70.6325
Khan Pur Shumali,32401,29.7804,70.6325
Basti Rindan,33001,29.6415,70.616
Jampur N.P.O.(Nd),33000,29.6477169,70.5909243
Kotla Mughlan,33001,29.6415,70.616
Kot Bodla,33001,29.6415,70.616
Kotla Diwan,33001,29.6415,70.616
Basti China,33001,29.6415,70.616
Bakhara,33001,29.6415,70.616
Islam Pur,33001,29.6415,70.616
Saleem Abad,33001,29.6415,70.616
Rasul Pur,33001,29.6415,70.616
Kot Tahir,33001,29.6415,70.616
Allah Abad,33001,29.6415,70.616
Mastoi Wala,33001,29.6415,70.616
Bambli,33100,29.55,70.3833
Harrand,33101,29.3653,70.2535
